symbol,timeframe,strategy_name,n_total,n_failed,n_overfit,n_robust,mean_is_pf,mean_oos_pf,mean_oos_dd,median_trades
HBARUSDT,1h,williams_r,0,0,0,0,,,,
HBARUSDT,1h,sma_crossover,2,1,0,1,1.53,1.295,3.98,7.0
HBARUSDT,1h,donchian_breakout,0,0,0,0,,,,
HBARUSDT,1h,super_trend,0,0,0,0,,,,
HBARUSDT,1h,keltner_breakout,0,0,0,0,,,,
HBARUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
HBARUSDT,1h,obv_slope,0,0,0,0,,,,
HBARUSDT,1h,roc_momentum,0,0,0,0,,,,
HBARUSDT,4h,sma_crossover,1,1,0,0,1.52,0.23,12.01,6.0
HBARUSDT,4h,rsi_50_cross,0,0,0,0,,,,
HBARUSDT,4h,cci_breakout,2,2,0,0,1.35,0.465,8.79,8.0
HBARUSDT,4h,williams_r,0,0,0,0,,,,
HBARUSDT,4h,donchian_breakout,0,0,0,0,,,,
HBARUSDT,4h,super_trend,0,0,0,0,,,,
HBARUSDT,4h,keltner_breakout,0,0,0,0,,,,
HBARUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
HBARUSDT,4h,obv_slope,1,1,0,0,1.24,0.72,6.08,8.0
HBARUSDT,1d,rsi_50_cross,0,0,0,0,,,,
HBARUSDT,1d,sma_crossover,0,0,0,0,,,,
HBARUSDT,1d,williams_r,0,0,0,0,,,,
HBARUSDT,1d,donchian_breakout,0,0,0,0,,,,
HBARUSDT,1d,super_trend,0,0,0,0,,,,
HBARUSDT,1d,cci_breakout,0,0,0,0,,,,
HBARUSDT,4h,roc_momentum,1,0,0,1,1.34,2.09,6.85,10.0
HBARUSDT,1d,heikin_ashi_ema,0,0,0,0,,,,
HBARUSDT,1d,roc_momentum,0,0,0,0,,,,
HBARUSDT,1d,keltner_breakout,0,0,0,0,,,,
HBARUSDT,1d,obv_slope,0,0,0,0,,,,
ICPUSDT,5m,rsi_50_cross,0,0,0,0,,,,
ICPUSDT,5m,williams_r,0,0,0,0,,,,
ICPUSDT,5m,donchian_breakout,0,0,0,0,,,,
ICPUSDT,5m,sma_crossover,0,0,0,0,,,,
ICPUSDT,5m,super_trend,0,0,0,0,,,,
ICPUSDT,5m,cci_breakout,0,0,0,0,,,,
ICPUSDT,5m,keltner_breakout,0,0,0,0,,,,
ICPUSDT,5m,roc_momentum,0,0,0,0,,,,
ICPUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
ICPUSDT,15m,rsi_50_cross,0,0,0,0,,,,
ICPUSDT,15m,sma_crossover,0,0,0,0,,,,
ICPUSDT,5m,obv_slope,0,0,0,0,,,,
ICPUSDT,15m,williams_r,0,0,0,0,,,,
ICPUSDT,15m,donchian_breakout,0,0,0,0,,,,
ICPUSDT,15m,cci_breakout,0,0,0,0,,,,
ICPUSDT,15m,super_trend,0,0,0,0,,,,
ICPUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
ICPUSDT,15m,roc_momentum,0,0,0,0,,,,
ICPUSDT,15m,keltner_breakout,0,0,0,0,,,,
ICPUSDT,15m,obv_slope,0,0,0,0,,,,
ICPUSDT,30m,sma_crossover,0,0,0,0,,,,
ICPUSDT,30m,rsi_50_cross,0,0,0,0,,,,
ICPUSDT,30m,cci_breakout,0,0,0,0,,,,
ICPUSDT,30m,williams_r,0,0,0,0,,,,
ICPUSDT,30m,donchian_breakout,0,0,0,0,,,,
ICPUSDT,30m,super_trend,0,0,0,0,,,,
ICPUSDT,30m,keltner_breakout,0,0,0,0,,,,
ICPUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
ICPUSDT,30m,obv_slope,0,0,0,0,,,,
ICPUSDT,30m,roc_momentum,0,0,0,0,,,,
ICPUSDT,1h,sma_crossover,2,2,0,0,1.855,0.595,13.125,13.0
ICPUSDT,1h,rsi_50_cross,0,0,0,0,,,,
ICPUSDT,1h,cci_breakout,0,0,0,0,,,,
ICPUSDT,1h,williams_r,0,0,0,0,,,,
ICPUSDT,1h,donchian_breakout,0,0,0,0,,,,
ICPUSDT,1h,super_trend,0,0,0,0,,,,
ICPUSDT,1h,keltner_breakout,0,0,0,0,,,,
ICPUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
ICPUSDT,1h,obv_slope,0,0,0,0,,,,
ICPUSDT,1h,roc_momentum,0,0,0,0,,,,
ICPUSDT,4h,sma_crossover,0,0,0,0,,,,
ICPUSDT,4h,rsi_50_cross,2,2,0,0,1.895,0.315,23.41,11.0
ICPUSDT,4h,cci_breakout,0,0,0,0,,,,
ICPUSDT,4h,williams_r,0,0,0,0,,,,
ICPUSDT,4h,donchian_breakout,2,1,1,0,2.115,0.98,9.525,7.5
ICPUSDT,4h,super_trend,0,0,0,0,,,,
ICPUSDT,4h,keltner_breakout,1,1,0,0,1.54,0.83,11.0,7.0
ICPUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
ICPUSDT,4h,obv_slope,0,0,0,0,,,,
ICPUSDT,1d,rsi_50_cross,0,0,0,0,,,,
ICPUSDT,4h,roc_momentum,1,1,0,0,1.3,0.77,18.65,10.0
ICPUSDT,1d,williams_r,0,0,0,0,,,,
ICPUSDT,1d,sma_crossover,0,0,0,0,,,,
ICPUSDT,1d,donchian_breakout,0,0,0,0,,,,
ICPUSDT,1d,super_trend,0,0,0,0,,,,
ICPUSDT,1d,heikin_ashi_ema,0,0,0,0,,,,
ICPUSDT,1d,cci_breakout,0,0,0,0,,,,
ICPUSDT,1d,obv_slope,0,0,0,0,,,,
ICPUSDT,1d,roc_momentum,0,0,0,0,,,,
ICPUSDT,1d,keltner_breakout,0,0,0,0,,,,
JUPUSDT,5m,rsi_50_cross,0,0,0,0,,,,
JUPUSDT,5m,williams_r,0,0,0,0,,,,
JUPUSDT,5m,donchian_breakout,0,0,0,0,,,,
JUPUSDT,5m,super_trend,0,0,0,0,,,,
JUPUSDT,5m,sma_crossover,0,0,0,0,,,,
JUPUSDT,5m,cci_breakout,0,0,0,0,,,,
JUPUSDT,5m,roc_momentum,0,0,0,0,,,,
JUPUSDT,5m,keltner_breakout,0,0,0,0,,,,
JUPUSDT,15m,rsi_50_cross,0,0,0,0,,,,
JUPUSDT,5m,obv_slope,0,0,0,0,,,,
JUPUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
JUPUSDT,15m,sma_crossover,0,0,0,0,,,,
JUPUSDT,15m,williams_r,0,0,0,0,,,,
JUPUSDT,15m,donchian_breakout,0,0,0,0,,,,
JUPUSDT,15m,super_trend,0,0,0,0,,,,
JUPUSDT,15m,cci_breakout,0,0,0,0,,,,
JUPUSDT,15m,roc_momentum,0,0,0,0,,,,
JUPUSDT,15m,obv_slope,0,0,0,0,,,,
JUPUSDT,15m,keltner_breakout,0,0,0,0,,,,
JUPUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
JUPUSDT,30m,sma_crossover,0,0,0,0,,,,
JUPUSDT,30m,rsi_50_cross,0,0,0,0,,,,
JUPUSDT,30m,cci_breakout,0,0,0,0,,,,
JUPUSDT,30m,williams_r,0,0,0,0,,,,
JUPUSDT,30m,donchian_breakout,0,0,0,0,,,,
JUPUSDT,30m,super_trend,0,0,0,0,,,,
JUPUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
JUPUSDT,30m,obv_slope,0,0,0,0,,,,
JUPUSDT,30m,keltner_breakout,1,1,0,0,1.27,0.33,28.82,33.0
JUPUSDT,30m,roc_momentum,0,0,0,0,,,,
JUPUSDT,1h,sma_crossover,3,3,0,0,1.4767,0.63,12.1733,13.0
JUPUSDT,1h,rsi_50_cross,0,0,0,0,,,,
JUPUSDT,1h,cci_breakout,0,0,0,0,,,,
JUPUSDT,1h,williams_r,0,0,0,0,,,,
JUPUSDT,1h,donchian_breakout,0,0,0,0,,,,
JUPUSDT,1h,super_trend,0,0,0,0,,,,
JUPUSDT,1h,keltner_breakout,0,0,0,0,,,,
JUPUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
JUPUSDT,1h,obv_slope,0,0,0,0,,,,
JUPUSDT,1h,roc_momentum,0,0,0,0,,,,
JUPUSDT,4h,rsi_50_cross,0,0,0,0,,,,
JUPUSDT,4h,cci_breakout,2,1,1,0,1.565,1.025,17.335,10.5
JUPUSDT,4h,williams_r,0,0,0,0,,,,
JUPUSDT,4h,sma_crossover,1,0,0,1,1.55,1.92,6.29,6.0
JUPUSDT,4h,donchian_breakout,0,0,0,0,,,,
JUPUSDT,4h,super_trend,0,0,0,0,,,,
JUPUSDT,4h,keltner_breakout,0,0,0,0,,,,
JUPUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
JUPUSDT,4h,obv_slope,0,0,0,0,,,,
JUPUSDT,1d,rsi_50_cross,0,0,0,0,,,,
JUPUSDT,4h,roc_momentum,1,1,0,0,1.25,0.32,31.81,13.0
JUPUSDT,1d,williams_r,0,0,0,0,,,,
JUPUSDT,1d,donchian_breakout,0,0,0,0,,,,
JUPUSDT,1d,sma_crossover,0,0,0,0,,,,
JUPUSDT,1d,super_trend,0,0,0,0,,,,
JUPUSDT,1d,cci_breakout,0,0,0,0,,,,
JUPUSDT,1d,roc_momentum,0,0,0,0,,,,
JUPUSDT,1d,keltner_breakout,0,0,0,0,,,,
JUPUSDT,1d,heikin_ashi_ema,0,0,0,0,,,,
JUPUSDT,1d,obv_slope,0,0,0,0,,,,
LRCUSDT,5m,sma_crossover,0,0,0,0,,,,
LRCUSDT,5m,rsi_50_cross,0,0,0,0,,,,
LRCUSDT,5m,cci_breakout,0,0,0,0,,,,
LRCUSDT,5m,williams_r,0,0,0,0,,,,
LRCUSDT,5m,donchian_breakout,0,0,0,0,,,,
LRCUSDT,5m,super_trend,0,0,0,0,,,,
LRCUSDT,5m,keltner_breakout,1,1,0,0,1.26,0.0,5.31,2.0
LRCUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
LRCUSDT,5m,obv_slope,0,0,0,0,,,,
LRCUSDT,5m,roc_momentum,0,0,0,0,,,,
LRCUSDT,15m,sma_crossover,0,0,0,0,,,,
LRCUSDT,15m,rsi_50_cross,0,0,0,0,,,,
LRCUSDT,15m,cci_breakout,0,0,0,0,,,,
LRCUSDT,15m,williams_r,0,0,0,0,,,,
LRCUSDT,15m,donchian_breakout,0,0,0,0,,,,
LRCUSDT,15m,super_trend,0,0,0,0,,,,
LRCUSDT,15m,keltner_breakout,0,0,0,0,,,,
LRCUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
LRCUSDT,15m,obv_slope,0,0,0,0,,,,
LRCUSDT,15m,roc_momentum,0,0,0,0,,,,
LRCUSDT,30m,sma_crossover,0,0,0,0,,,,
LRCUSDT,30m,rsi_50_cross,0,0,0,0,,,,
LRCUSDT,30m,cci_breakout,0,0,0,0,,,,
LRCUSDT,30m,williams_r,0,0,0,0,,,,
LRCUSDT,30m,donchian_breakout,0,0,0,0,,,,
LRCUSDT,30m,super_trend,0,0,0,0,,,,
LRCUSDT,30m,keltner_breakout,0,0,0,0,,,,
LRCUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
LRCUSDT,30m,obv_slope,0,0,0,0,,,,
LRCUSDT,30m,roc_momentum,0,0,0,0,,,,
LRCUSDT,1h,sma_crossover,0,0,0,0,,,,
LRCUSDT,1h,rsi_50_cross,0,0,0,0,,,,
LRCUSDT,1h,donchian_breakout,0,0,0,0,,,,
LRCUSDT,1h,cci_breakout,0,0,0,0,,,,
LRCUSDT,1h,williams_r,0,0,0,0,,,,
LRCUSDT,1h,super_trend,0,0,0,0,,,,
LRCUSDT,1h,keltner_breakout,0,0,0,0,,,,
LRCUSDT,1h,roc_momentum,0,0,0,0,,,,
LRCUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
LRCUSDT,1h,obv_slope,0,0,0,0,,,,
LRCUSDT,4h,rsi_50_cross,0,0,0,0,,,,
LRCUSDT,4h,williams_r,0,0,0,0,,,,
LRCUSDT,4h,donchian_breakout,0,0,0,0,,,,
LRCUSDT,4h,sma_crossover,0,0,0,0,,,,
LRCUSDT,4h,super_trend,0,0,0,0,,,,
LRCUSDT,4h,cci_breakout,0,0,0,0,,,,
LRCUSDT,4h,obv_slope,0,0,0,0,,,,
LRCUSDT,4h,roc_momentum,0,0,0,0,,,,
LRCUSDT,4h,keltner_breakout,0,0,0,0,,,,
LRCUSDT,1d,rsi_50_cross,0,0,0,0,,,,
LRCUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
LRCUSDT,1d,williams_r,0,0,0,0,,,,
LRCUSDT,1d,donchian_breakout,0,0,0,0,,,,
LRCUSDT,1d,sma_crossover,0,0,0,0,,,,
LRCUSDT,1d,super_trend,0,0,0,0,,,,
LRCUSDT,1d,heikin_ashi_ema,0,0,0,0,,,,
LRCUSDT,1d,cci_breakout,0,0,0,0,,,,
LRCUSDT,1d,obv_slope,0,0,0,0,,,,
LRCUSDT,1d,roc_momentum,0,0,0,0,,,,
LRCUSDT,1d,keltner_breakout,0,0,0,0,,,,
LTCUSDT,5m,rsi_50_cross,0,0,0,0,,,,
LTCUSDT,5m,williams_r,0,0,0,0,,,,
LTCUSDT,5m,donchian_breakout,0,0,0,0,,,,
LTCUSDT,5m,super_trend,0,0,0,0,,,,
LTCUSDT,5m,sma_crossover,0,0,0,0,,,,
LTCUSDT,5m,cci_breakout,0,0,0,0,,,,
LTCUSDT,5m,roc_momentum,0,0,0,0,,,,
LTCUSDT,5m,keltner_breakout,0,0,0,0,,,,
LTCUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
LTCUSDT,15m,rsi_50_cross,0,0,0,0,,,,
LTCUSDT,15m,sma_crossover,0,0,0,0,,,,
LTCUSDT,5m,obv_slope,0,0,0,0,,,,
LTCUSDT,15m,williams_r,0,0,0,0,,,,
LTCUSDT,15m,donchian_breakout,0,0,0,0,,,,
LTCUSDT,15m,super_trend,0,0,0,0,,,,
LTCUSDT,15m,cci_breakout,0,0,0,0,,,,
LTCUSDT,15m,roc_momentum,0,0,0,0,,,,
LTCUSDT,15m,keltner_breakout,0,0,0,0,,,,
LTCUSDT,15m,obv_slope,0,0,0,0,,,,
LTCUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
LTCUSDT,30m,sma_crossover,0,0,0,0,,,,
LTCUSDT,30m,rsi_50_cross,0,0,0,0,,,,
LTCUSDT,30m,cci_breakout,0,0,0,0,,,,
LTCUSDT,30m,williams_r,0,0,0,0,,,,
LTCUSDT,30m,donchian_breakout,0,0,0,0,,,,
LTCUSDT,30m,super_trend,0,0,0,0,,,,
LTCUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
LTCUSDT,30m,obv_slope,0,0,0,0,,,,
LTCUSDT,30m,keltner_breakout,0,0,0,0,,,,
LTCUSDT,30m,roc_momentum,0,0,0,0,,,,
LTCUSDT,1h,sma_crossover,0,0,0,0,,,,
LTCUSDT,1h,rsi_50_cross,0,0,0,0,,,,
LTCUSDT,1h,cci_breakout,0,0,0,0,,,,
LTCUSDT,1h,williams_r,0,0,0,0,,,,
LTCUSDT,1h,donchian_breakout,0,0,0,0,,,,
LTCUSDT,1h,super_trend,0,0,0,0,,,,
LTCUSDT,1h,keltner_breakout,0,0,0,0,,,,
LTCUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
LTCUSDT,1h,obv_slope,0,0,0,0,,,,
LTCUSDT,1h,roc_momentum,0,0,0,0,,,,
LTCUSDT,4h,sma_crossover,0,0,0,0,,,,
LTCUSDT,4h,rsi_50_cross,0,0,0,0,,,,
LTCUSDT,4h,williams_r,0,0,0,0,,,,
LTCUSDT,4h,donchian_breakout,0,0,0,0,,,,
LTCUSDT,4h,super_trend,0,0,0,0,,,,
LTCUSDT,4h,cci_breakout,1,0,0,1,1.34,2.32,4.5,6.0
LTCUSDT,4h,keltner_breakout,0,0,0,0,,,,
LTCUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
LTCUSDT,4h,obv_slope,0,0,0,0,,,,
LTCUSDT,4h,roc_momentum,0,0,0,0,,,,
LTCUSDT,1d,rsi_50_cross,0,0,0,0,,,,
LTCUSDT,1d,williams_r,0,0,0,0,,,,
LTCUSDT,1d,donchian_breakout,0,0,0,0,,,,
LTCUSDT,1d,sma_crossover,0,0,0,0,,,,
LTCUSDT,1d,super_trend,0,0,0,0,,,,
LTCUSDT,1d,cci_breakout,0,0,0,0,,,,
LTCUSDT,1d,heikin_ashi_ema,0,0,0,0,,,,
LTCUSDT,1d,obv_slope,0,0,0,0,,,,
LTCUSDT,1d,roc_momentum,0,0,0,0,,,,
LTCUSDT,1d,keltner_breakout,0,0,0,0,,,,
MAGICUSDT,5m,rsi_50_cross,0,0,0,0,,,,
MAGICUSDT,5m,williams_r,0,0,0,0,,,,
MAGICUSDT,5m,donchian_breakout,0,0,0,0,,,,
MAGICUSDT,5m,sma_crossover,0,0,0,0,,,,
MAGICUSDT,5m,super_trend,0,0,0,0,,,,
MAGICUSDT,5m,cci_breakout,0,0,0,0,,,,
MAGICUSDT,5m,roc_momentum,0,0,0,0,,,,
MAGICUSDT,5m,keltner_breakout,0,0,0,0,,,,
MAGICUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
MAGICUSDT,15m,rsi_50_cross,0,0,0,0,,,,
MAGICUSDT,15m,sma_crossover,0,0,0,0,,,,
MAGICUSDT,5m,obv_slope,0,0,0,0,,,,
MAGICUSDT,15m,williams_r,0,0,0,0,,,,
MAGICUSDT,15m,donchian_breakout,0,0,0,0,,,,
MAGICUSDT,15m,cci_breakout,0,0,0,0,,,,
MAGICUSDT,15m,super_trend,0,0,0,0,,,,
MAGICUSDT,15m,keltner_breakout,0,0,0,0,,,,
MAGICUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
MAGICUSDT,15m,roc_momentum,0,0,0,0,,,,
MAGICUSDT,15m,obv_slope,0,0,0,0,,,,
MAGICUSDT,30m,rsi_50_cross,0,0,0,0,,,,
MAGICUSDT,30m,sma_crossover,0,0,0,0,,,,
MAGICUSDT,30m,cci_breakout,0,0,0,0,,,,
MAGICUSDT,30m,williams_r,0,0,0,0,,,,
MAGICUSDT,30m,donchian_breakout,0,0,0,0,,,,
MAGICUSDT,30m,super_trend,0,0,0,0,,,,
MAGICUSDT,30m,keltner_breakout,0,0,0,0,,,,
MAGICUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
MAGICUSDT,30m,obv_slope,0,0,0,0,,,,
MAGICUSDT,30m,roc_momentum,0,0,0,0,,,,
MAGICUSDT,1h,sma_crossover,0,0,0,0,,,,
MAGICUSDT,1h,rsi_50_cross,0,0,0,0,,,,
MAGICUSDT,1h,cci_breakout,0,0,0,0,,,,
MAGICUSDT,1h,williams_r,0,0,0,0,,,,
MAGICUSDT,1h,donchian_breakout,0,0,0,0,,,,
MAGICUSDT,1h,super_trend,0,0,0,0,,,,
MAGICUSDT,1h,keltner_breakout,0,0,0,0,,,,
MAGICUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
MAGICUSDT,1h,obv_slope,0,0,0,0,,,,
MAGICUSDT,1h,roc_momentum,0,0,0,0,,,,
MAGICUSDT,4h,sma_crossover,0,0,0,0,,,,
MAGICUSDT,4h,rsi_50_cross,0,0,0,0,,,,
MAGICUSDT,4h,cci_breakout,0,0,0,0,,,,
MAGICUSDT,4h,williams_r,0,0,0,0,,,,
MAGICUSDT,4h,donchian_breakout,0,0,0,0,,,,
MAGICUSDT,4h,super_trend,0,0,0,0,,,,
MAGICUSDT,4h,keltner_breakout,0,0,0,0,,,,
MAGICUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
MAGICUSDT,1d,rsi_50_cross,0,0,0,0,,,,
MAGICUSDT,4h,obv_slope,0,0,0,0,,,,
MAGICUSDT,4h,roc_momentum,1,1,0,0,1.23,0.39,20.75,8.0
MAGICUSDT,1d,sma_crossover,0,0,0,0,,,,
MAGICUSDT,1d,williams_r,0,0,0,0,,,,
MAGICUSDT,1d,donchian_breakout,0,0,0,0,,,,
MAGICUSDT,1d,super_trend,0,0,0,0,,,,
MAGICUSDT,1d,heikin_ashi_ema,0,0,0,0,,,,
MAGICUSDT,1d,obv_slope,0,0,0,0,,,,
MAGICUSDT,1d,cci_breakout,0,0,0,0,,,,
MAGICUSDT,1d,roc_momentum,0,0,0,0,,,,
MAGICUSDT,1d,keltner_breakout,0,0,0,0,,,,
NEARUSDT,5m,rsi_50_cross,0,0,0,0,,,,
NEARUSDT,5m,williams_r,0,0,0,0,,,,
NEARUSDT,5m,donchian_breakout,0,0,0,0,,,,
NEARUSDT,5m,super_trend,0,0,0,0,,,,
NEARUSDT,5m,sma_crossover,0,0,0,0,,,,
NEARUSDT,5m,cci_breakout,0,0,0,0,,,,
NEARUSDT,5m,keltner_breakout,0,0,0,0,,,,
NEARUSDT,5m,roc_momentum,0,0,0,0,,,,
NEARUSDT,15m,rsi_50_cross,0,0,0,0,,,,
NEARUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
NEARUSDT,15m,sma_crossover,0,0,0,0,,,,
NEARUSDT,5m,obv_slope,0,0,0,0,,,,
NEARUSDT,15m,williams_r,0,0,0,0,,,,
NEARUSDT,15m,donchian_breakout,0,0,0,0,,,,
NEARUSDT,15m,super_trend,0,0,0,0,,,,
NEARUSDT,15m,cci_breakout,0,0,0,0,,,,
NEARUSDT,15m,roc_momentum,0,0,0,0,,,,
NEARUSDT,15m,keltner_breakout,0,0,0,0,,,,
NEARUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
NEARUSDT,15m,obv_slope,0,0,0,0,,,,
NEARUSDT,30m,sma_crossover,0,0,0,0,,,,
NEARUSDT,30m,rsi_50_cross,0,0,0,0,,,,
NEARUSDT,30m,cci_breakout,0,0,0,0,,,,
NEARUSDT,30m,williams_r,0,0,0,0,,,,
NEARUSDT,30m,donchian_breakout,0,0,0,0,,,,
NEARUSDT,30m,super_trend,0,0,0,0,,,,
NEARUSDT,30m,keltner_breakout,1,1,0,0,1.38,0.06,21.51,16.0
NEARUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
NEARUSDT,30m,obv_slope,0,0,0,0,,,,
NEARUSDT,30m,roc_momentum,0,0,0,0,,,,
NEARUSDT,1h,sma_crossover,1,1,0,0,1.92,0.79,16.26,17.0
NEARUSDT,1h,rsi_50_cross,0,0,0,0,,,,
NEARUSDT,1h,cci_breakout,1,0,1,0,1.21,1.03,13.54,29.0
NEARUSDT,1h,williams_r,0,0,0,0,,,,
NEARUSDT,1h,donchian_breakout,0,0,0,0,,,,
NEARUSDT,1h,super_trend,0,0,0,0,,,,
NEARUSDT,1h,keltner_breakout,0,0,0,0,,,,
NEARUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
NEARUSDT,1h,obv_slope,0,0,0,0,,,,
NEARUSDT,1h,roc_momentum,0,0,0,0,,,,
NEARUSDT,4h,sma_crossover,0,0,0,0,,,,
NEARUSDT,4h,rsi_50_cross,0,0,0,0,,,,
NEARUSDT,4h,cci_breakout,3,3,0,0,1.6333,0.59,24.4767,10.0
NEARUSDT,4h,williams_r,0,0,0,0,,,,
NEARUSDT,4h,donchian_breakout,0,0,0,0,,,,
NEARUSDT,4h,super_trend,0,0,0,0,,,,
NEARUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
NEARUSDT,4h,obv_slope,1,1,0,0,1.38,0.32,45.9,15.0
NEARUSDT,4h,roc_momentum,0,0,0,0,,,,
NEARUSDT,1d,rsi_50_cross,0,0,0,0,,,,
NEARUSDT,4h,keltner_breakout,1,0,0,1,1.54,1.32,9.36,7.0
NEARUSDT,1d,williams_r,0,0,0,0,,,,
NEARUSDT,1d,donchian_breakout,0,0,0,0,,,,
NEARUSDT,1d,sma_crossover,0,0,0,0,,,,
NEARUSDT,1d,super_trend,0,0,0,0,,,,
NEARUSDT,1d,cci_breakout,0,0,0,0,,,,
NEARUSDT,1d,roc_momentum,0,0,0,0,,,,
NEARUSDT,1d,keltner_breakout,0,0,0,0,,,,
NEARUSDT,1d,heikin_ashi_ema,0,0,0,0,,,,
NEARUSDT,1d,obv_slope,0,0,0,0,,,,
ONDOUSDT,5m,rsi_50_cross,0,0,0,0,,,,
ONDOUSDT,5m,williams_r,0,0,0,0,,,,
ONDOUSDT,5m,sma_crossover,0,0,0,0,,,,
ONDOUSDT,5m,donchian_breakout,0,0,0,0,,,,
ONDOUSDT,5m,super_trend,0,0,0,0,,,,
ONDOUSDT,5m,cci_breakout,0,0,0,0,,,,
ONDOUSDT,5m,roc_momentum,0,0,0,0,,,,
ONDOUSDT,5m,keltner_breakout,0,0,0,0,,,,
ONDOUSDT,5m,heikin_ashi_ema,0,0,0,0,,,,
ONDOUSDT,15m,rsi_50_cross,0,0,0,0,,,,
ONDOUSDT,5m,obv_slope,0,0,0,0,,,,
ONDOUSDT,15m,sma_crossover,0,0,0,0,,,,
ONDOUSDT,15m,williams_r,0,0,0,0,,,,
ONDOUSDT,15m,donchian_breakout,0,0,0,0,,,,
ONDOUSDT,15m,cci_breakout,0,0,0,0,,,,
ONDOUSDT,15m,super_trend,0,0,0,0,,,,
ONDOUSDT,15m,keltner_breakout,1,1,0,0,1.85,0.0,12.61,10.0
ONDOUSDT,15m,obv_slope,0,0,0,0,,,,
ONDOUSDT,15m,roc_momentum,0,0,0,0,,,,
ONDOUSDT,15m,heikin_ashi_ema,0,0,0,0,,,,
ONDOUSDT,30m,rsi_50_cross,0,0,0,0,,,,
ONDOUSDT,30m,williams_r,0,0,0,0,,,,
ONDOUSDT,30m,sma_crossover,0,0,0,0,,,,
ONDOUSDT,30m,cci_breakout,0,0,0,0,,,,
ONDOUSDT,30m,donchian_breakout,0,0,0,0,,,,
ONDOUSDT,30m,super_trend,0,0,0,0,,,,
ONDOUSDT,30m,keltner_breakout,0,0,0,0,,,,
ONDOUSDT,30m,heikin_ashi_ema,0,0,0,0,,,,
ONDOUSDT,30m,obv_slope,0,0,0,0,,,,
ONDOUSDT,30m,roc_momentum,0,0,0,0,,,,
ONDOUSDT,1h,sma_crossover,1,1,0,0,2.05,0.92,6.37,9.0
ONDOUSDT,1h,rsi_50_cross,0,0,0,0,,,,
ONDOUSDT,1h,cci_breakout,0,0,0,0,,,,
ONDOUSDT,1h,williams_r,0,0,0,0,,,,
ONDOUSDT,1h,donchian_breakout,0,0,0,0,,,,
ONDOUSDT,1h,super_trend,0,0,0,0,,,,
ONDOUSDT,1h,keltner_breakout,0,0,0,0,,,,
ONDOUSDT,1h,heikin_ashi_ema,0,0,0,0,,,,
ONDOUSDT,1h,obv_slope,0,0,0,0,,,,
ONDOUSDT,1h,roc_momentum,0,0,0,0,,,,
ONDOUSDT,4h,sma_crossover,0,0,0,0,,,,
ONDOUSDT,4h,rsi_50_cross,0,0,0,0,,,,
ONDOUSDT,4h,cci_breakout,2,1,1,0,1.455,0.875,12.59,6.5
ONDOUSDT,4h,williams_r,0,0,0,0,,,,
ONDOUSDT,4h,donchian_breakout,0,0,0,0,,,,
ONDOUSDT,4h,super_trend,0,0,0,0,,,,
ONDOUSDT,4h,keltner_breakout,0,0,0,0,,,,
ONDOUSDT,4h,heikin_ashi_ema,0,0,0,0,,,,
ONDOUSDT,4h,obv_slope,0,0,0,0,,,,
ONDOUSDT,1d,rsi_50_cross,0,0,0,0,,,,
ONDOUSDT,4h,roc_momentum,1,1,0,0,1.76,0.99,15.39,9.0
ONDOUSDT,1d,williams_r,0,0,0,0,,,,
ONDOUSDT,1d,sma_crossover,0,0,0,0,,,,
ONDOUSDT,1d,donchian_breakout,0,0,0,0,,,,
ONDOUSDT,1d,super_trend,0,0,0,0,,,,
ONDOUSDT,1d,keltner_breakout,0,0,0,0,,,,
